Period,Open,High,Low,Close
2019-07-31,6065.240000,6067.610000,5949.040000,5993.165503
2019-07-30,6047.840000,6067.000000,6034.570000,6058.955592
2019-07-29,6081.050000,6083.160000,6060.710000,6074.013613
2019-07-26,6058.480000,6088.080000,6057.230000,6083.822555
2019-07-25,6064.440000,6064.440000,6026.380000,6039.131189
2019-07-24,6029.250000,6071.070000,6025.560000,6071.046068
2019-07-23,6020.900000,6043.270000,6008.510000,6042.478757
2019-07-22,5995.040000,6012.700000,5984.440000,6001.276066
2019-07-19,6039.800000,6043.170000,5983.410000,5984.201518
2019-07-18,5988.500000,6027.450000,5976.900000,6021.150578
2019-07-17,6040.610000,6040.890000,5998.990000,5999.047735
2019-07-16,6054.660000,6060.420000,6032.730000,6038.395590
2019-07-15,6065.870000,6065.870000,6047.730000,6058.826643
2019-07-12,6036.850000,6057.880000,6033.920000,6057.770903
2019-07-11,6028.750000,6034.190000,6007.000000,6029.325899
2019-07-10,6007.990000,6035.360000,5998.630000,6015.559872
2019-07-09,5960.130000,5992.990000,5955.950000,5988.480629
2019-07-08,5987.020000,5988.900000,5967.620000,5979.339063
2019-07-05,5995.940000,6015.580000,5963.250000,6008.308450
2019-07-04,5594.000000,6018.540000,5936.960000,6018.540000
2019-07-03,5982.900000,5982.900000,5982.900000,6018.542437
2019-07-02,5594.000000,5971.480000,5936.960000,5971.287984
2019-07-01,5594.000000,5980.940000,5833.250000,5953.626751
2019-06-28,5890.530000,5912.710000,5882.770000,5908.251483
2019-06-27,5863.580000,5882.950000,5861.880000,5874.153292
2019-06-26,5875.580000,5888.590000,5849.380000,5850.896011
2019-06-25,5915.150000,5916.160000,5855.520000,5858.133605
2019-06-24,5926.470000,5933.430000,5911.750000,5914.288913
2019-06-21,5929.070000,5952.030000,5917.380000,5924.542246
2019-06-20,5922.470000,5939.450000,5886.230000,5931.659999
2019-06-19,5863.590000,5886.060000,5845.400000,5875.446670
2019-06-18,5835.790000,5883.810000,5833.250000,5857.949342
2019-06-17,5801.560000,5816.580000,5796.680000,5801.399836
2019-06-14,5795.650000,5810.710000,5781.310000,5795.963710
2019-06-13,5793.700000,5811.760000,5785.220000,5804.532595
2019-06-12,5784.930000,5796.650000,5768.930000,5779.123720
2019-06-11,5826.030000,5840.520000,5776.420000,5790.826037
2019-06-10,5790.750000,5828.700000,5790.210000,5792.556811
2019-06-07,5724.580000,5788.890000,5724.580000,5765.661355
2019-06-06,5675.180000,5722.150000,5663.150000,5705.220004
2019-06-05,5652.730000,5671.150000,5618.370000,5668.889580
2019-06-04,5540.810000,5624.700000,5540.810000,5622.310248
2019-06-03,5518.270000,5541.390000,5473.210000,5504.051757
2019-05-31,5547.510000,5552.980000,5516.330000,5519.273629
2019-05-30,5588.110000,5611.890000,5567.670000,5591.974236
2019-05-29,5594.000000,5597.530000,5545.530000,5579.506260
2019-05-28,5673.610000,5694.550000,5617.170000,5618.178570
2019-05-24,5678.310000,5696.250000,5653.830000,5665.598457
2019-05-23,5686.080000,5686.080000,5623.540000,5657.096772
2019-05-22,5724.280000,5742.140000,5714.390000,5724.707127
2019-05-21,5720.080000,5749.790000,5720.080000,5740.806616
2019-05-20,5695.720000,5719.470000,5674.450000,5692.303865
2019-05-17,5729.020000,5782.880000,5720.390000,5730.886759
2019-05-16,5722.850000,5795.610000,5722.850000,5763.947558
2019-05-15,5650.220000,5726.940000,5639.980000,5711.487252
2019-05-14,5648.580000,5713.510000,5648.580000,5677.196352
2019-05-13,5688.140000,5688.140000,5610.610000,5631.408595
2019-05-10,5733.790000,5790.150000,5658.440000,5770.435370
2019-05-09,5725.310000,5757.580000,5678.410000,5747.077685
2019-05-08,5762.870000,5799.570000,5750.270000,5762.480504
2019-05-07,5829.570000,5829.570000,5728.760000,5771.585783
2019-05-06,5821.250000,5878.050000,5799.890000,5868.448273
2019-05-03,5861.430000,5898.470000,5861.430000,5894.302516
2019-05-02,5846.760000,5865.800000,5803.530000,5837.460491
2019-05-01,5906.870000,5910.380000,5849.300000,5849.652646
2019-04-30,5876.440000,5898.360000,5850.660000,5893.814783
2019-04-29,5883.160000,5901.000000,5880.730000,5888.048522
2019-04-26,5853.330000,5881.480000,5837.010000,5881.475588
2019-04-25,5859.500000,5867.640000,5827.250000,5853.874281
2019-04-24,5869.540000,5875.160000,5853.640000,5856.033424
2019-04-23,5821.500000,5874.150000,5818.700000,5868.876154
2019-04-22,5798.770000,5820.180000,5793.990000,5817.164316
2019-04-18,5810.680000,5817.830000,5784.850000,5811.127268
2019-04-17,5833.010000,5836.780000,5791.830000,5801.825728
2019-04-16,5824.870000,5832.260000,5801.890000,5814.460586
2019-04-15,5816.990000,5819.310000,5793.470000,5811.511862
2019-04-12,5801.930000,5821.200000,5797.000000,5815.040125
2019-04-11,5783.480000,5786.340000,5763.730000,5776.281462
2019-04-10,5762.310000,5778.970000,5757.890000,5775.988584
2019-04-09,5772.250000,5772.840000,5746.020000,5755.490531
2019-04-08,5774.250000,5788.930000,5758.950000,5788.859069
2019-04-05,5765.530000,5783.680000,5763.310000,5782.695289
2019-04-04,5745.170000,5759.730000,5731.560000,5755.955822
2019-04-03,5748.050000,5766.280000,5726.230000,5742.670501
2019-04-02,5732.350000,5741.600000,5713.490000,5730.353945
2019-04-01,5692.950000,5734.410000,5692.950000,5730.041430
2019-03-29,5652.210000,5667.720000,5634.220000,5664.462680
2019-03-28,5614.250000,5634.700000,5593.050000,5626.316617
2019-03-27,5633.980000,5645.410000,5570.090000,5605.317356
2019-03-26,5619.820000,5654.160000,5602.510000,5631.393410
2019-03-25,5586.530000,5614.050000,5564.660000,5591.228171
2019-03-22,5683.020000,5686.190000,5595.040000,5595.499908
2019-03-21,5633.040000,5714.140000,5628.680000,5703.278070
2019-03-20,5655.950000,5680.320000,5618.270000,5641.743646
2019-03-19,5674.510000,5697.790000,5639.620000,5658.149564
2019-03-18,5638.100000,5663.620000,5636.900000,5658.727049
2019-03-15,5614.420000,5654.210000,5614.420000,5637.768278
2019-03-14,5613.380000,5622.540000,5599.750000,5609.585107
2019-03-13,5590.310000,5633.090000,5590.310000,5612.557219
2019-03-12,5565.090000,5586.970000,5564.140000,5573.435927
2019-03-11,5485.520000,5558.100000,5485.520000,5556.765179
2019-03-08,5451.870000,5478.510000,5435.030000,5476.385793
2019-03-07,5522.690000,5524.000000,5468.030000,5487.556357
2019-03-06,5568.910000,5568.910000,5525.910000,5531.339538
2019-03-05,5576.900000,5580.810000,5554.080000,5567.403131
2019-03-04,5616.570000,5621.420000,5523.400000,5573.533134
2019-03-01,5584.190000,5603.740000,5562.560000,5595.112933
2019-02-28,5563.720000,5574.860000,5552.550000,5556.490442
2019-02-27,5560.830000,5576.830000,5536.160000,5570.569438
2019-02-26,5569.680000,5591.110000,5564.100000,5572.744828
2019-02-25,5593.520000,5611.670000,5574.860000,5577.085262
2019-02-22,5545.530000,5572.500000,5543.200000,5569.452179
2019-02-21,5544.480000,5546.980000,5513.270000,5533.797315
2019-02-20,5541.640000,5562.840000,5531.800000,5552.903675
2019-02-19,5521.090000,5557.060000,5517.290000,5541.975480
2019-02-15,5502.660000,5533.330000,5502.660000,5533.274275
2019-02-14,5468.880000,5497.580000,5444.440000,5473.327033
2019-02-13,5480.520000,5503.340000,5477.190000,5485.965892
2019-02-12,5424.900000,5475.860000,5424.900000,5468.981634
2019-02-11,5404.170000,5415.340000,5387.020000,5399.004229
2019-02-08,5364.200000,5395.170000,5343.240000,5395.116205
2019-02-07,5412.540000,5416.090000,5352.250000,5389.686828
2019-02-06,5446.640000,5452.530000,5425.400000,5439.801612
2019-02-05,5432.750000,5453.930000,5424.240000,5451.399933
2019-02-04,5389.200000,5425.810000,5373.870000,5425.797169
2019-02-01,5380.810000,5409.330000,5370.240000,5389.193702
2019-01-31,5346.590000,5393.260000,5333.170000,5383.631551
2019-01-30,5282.000000,5355.280000,5271.660000,5336.599540
2019-01-29,5264.020000,5276.050000,5236.490000,5254.310145
2019-01-28,5264.130000,5264.130000,5222.730000,5261.880569
2019-01-25,5288.930000,5318.670000,5288.860000,5303.506032
2019-01-24,5251.740000,5268.230000,5228.210000,5258.685867
2019-01-23,5260.800000,5280.120000,5200.020000,5251.287557
2019-01-22,5289.450000,5289.450000,5208.680000,5239.751892
2019-01-18,5276.100000,5324.190000,5269.010000,5314.783618
2019-01-17,5192.390000,5263.350000,5186.580000,5245.478976
2019-01-16,5202.760000,5224.660000,5199.050000,5205.448021
2019-01-15,5143.650000,5199.240000,5143.650000,5193.784284
2019-01-14,5134.000000,5151.650000,5114.460000,5138.577826
2019-01-11,5148.930000,5165.160000,5127.660000,5165.146004
2019-01-10,5119.890000,5168.170000,5097.190000,5165.894804
2019-01-09,5132.770000,5162.690000,5111.320000,5142.655615
2019-01-08,5107.520000,5130.770000,5066.640000,5120.038840
2019-01-07,5042.770000,5103.480000,5020.830000,5070.763764
2019-01-04,4920.880000,5047.560000,4920.880000,5035.451800
2019-01-03,4955.830000,4958.060000,4860.860000,4868.295762
2019-01-02,4924.810000,5009.240000,4906.150000,4990.556093
2018-12-31,4968.500000,4988.900000,4936.580000,4984.217232
2018-12-28,4967.520000,5010.160000,4916.640000,4941.608415
2018-12-27,4854.870000,4946.940000,4766.390000,4946.939912
2018-12-26,4696.630000,4904.610000,4664.090000,4904.491949
2018-12-24,4770.950000,4790.000000,4672.660000,4672.660243
2018-12-21,4899.410000,4976.560000,4787.040000,4802.508808
2018-12-20,4961.790000,4987.340000,4851.580000,4903.463041
2018-12-19,5061.590000,5134.030000,4946.930000,4981.919634
2018-12-18,5086.650000,5114.410000,5025.160000,5059.343544
2018-12-17,5147.600000,5168.140000,5028.390000,5058.576817
2018-12-14,5224.650000,5234.820000,5153.630000,5165.601638
2018-12-13,5281.680000,5304.190000,5239.120000,5265.458171
2018-12-12,5279.750000,5333.790000,5264.030000,5265.531003
2018-12-11,5292.030000,5311.680000,5206.460000,5237.101017
2018-12-10,5225.060000,5257.920000,5131.850000,5238.702797
2018-12-07,5344.970000,5379.120000,5210.250000,5229.438981
2018-12-06,5289.040000,5353.480000,5205.720000,5353.434344
2018-12-04,5523.410000,5530.260000,5354.290000,5359.908919
2018-12-03,5539.120000,5558.160000,5505.180000,5538.857048
2018-11-30,5434.430000,5480.240000,5424.720000,5478.912948
2018-11-29,5431.920000,5465.180000,5404.250000,5433.485919
2018-11-28,5340.290000,5444.360000,5326.270000,5444.118159
2018-11-27,5284.990000,5322.230000,5270.810000,5321.521944
2018-11-26,5257.590000,5305.920000,5257.590000,5304.169000
2018-11-23,5224.010000,5252.070000,5219.620000,5222.425732
2018-11-21,5272.120000,5297.570000,5256.600000,5256.613389
2018-11-20,5265.450000,5294.630000,5219.670000,5240.232322
2018-11-19,5416.050000,5420.860000,5317.690000,5336.704745
2018-11-16,5391.700000,5447.320000,5379.340000,5426.863579
2018-11-15,5341.690000,5424.550000,5297.580000,5414.427499
2018-11-14,5427.930000,5445.510000,5324.620000,5355.938487
2018-11-13,5410.960000,5459.570000,5381.320000,5395.370938
2018-11-12,5497.750000,5501.690000,5394.820000,5403.188233
2018-11-09,5537.730000,5537.730000,5478.630000,5511.785145
2018-11-08,5561.110000,5577.680000,5538.730000,5562.000045
2018-11-07,5494.300000,5575.390000,5494.300000,5573.059121
2018-11-06,5423.490000,5459.570000,5421.240000,5457.254358
2018-11-05,5399.240000,5434.340000,5382.880000,5422.878947
2018-11-02,5436.880000,5458.810000,5347.750000,5392.531778
2018-11-01,5381.200000,5428.730000,5364.140000,5426.326596
2018-10-31,5357.320000,5418.850000,5357.320000,5369.491349
2018-10-30,5228.620000,5317.050000,5218.090000,5311.674551
2018-10-29,5311.260000,5359.170000,5155.620000,5229.277118
2018-10-26,5281.910000,5330.450000,5203.500000,5263.736334
2018-10-25,5295.790000,5390.370000,5281.960000,5356.543317
2018-10-24,5420.500000,5429.840000,5251.230000,5258.611315
2018-10-23,5387.160000,5451.400000,5328.710000,5426.082786
2018-10-22,5491.630000,5501.530000,5442.690000,5455.881424
2018-10-19,5494.900000,5538.550000,5464.520000,5479.295272
2018-10-18,5546.870000,5554.720000,5454.320000,5481.128719
2018-10-17,5565.490000,5575.690000,5506.390000,5560.621109
2018-10-16,5476.960000,5568.820000,5476.740000,5561.800264
2018-10-15,5470.430000,5494.390000,5441.550000,5444.612513
2018-10-12,5483.590000,5493.910000,5402.360000,5476.827407
2018-10-11,5495.530000,5531.630000,5364.290000,5399.539583
2018-10-10,5687.520000,5687.520000,5511.850000,5512.938984
2018-10-09,5704.530000,5728.650000,5688.310000,5700.231978
2018-10-08,5693.010000,5716.580000,5662.440000,5706.660110
2018-10-05,5742.480000,5756.520000,5676.810000,5708.902819
2018-10-04,5775.650000,5776.500000,5705.570000,5740.560444
2018-10-03,5798.710000,5814.820000,5778.280000,5786.479164
2018-10-02,5783.090000,5798.140000,5774.360000,5782.365876
2018-10-01,5787.810000,5809.040000,5771.240000,5784.451537
2018-09-28,5755.610000,5776.380000,5750.620000,5763.422181
2018-09-27,5758.580000,5789.310000,5753.960000,5763.219548
2018-09-26,5768.050000,5795.820000,5741.880000,5746.266316
2018-09-25,5777.470000,5781.580000,5761.680000,5765.246810
2018-09-24,5777.220000,5781.030000,5759.330000,5772.362492
2018-09-21,5806.750000,5814.950000,5787.810000,5792.716508
2018-09-20,5772.950000,5802.710000,5772.950000,5794.722208
2018-09-19,5746.730000,5758.020000,5741.310000,5749.386635
2018-09-18,5715.360000,5755.690000,5715.360000,5742.182187
2018-09-17,5741.020000,5742.620000,5706.110000,5711.294664
2018-09-14,5745.970000,5749.740000,5725.000000,5743.187633
2018-09-13,5726.270000,5745.840000,5725.400000,5740.752054
2018-09-12,5707.830000,5720.350000,5689.990000,5709.079527
2018-09-11,5674.730000,5716.090000,5665.290000,5706.988495
2018-09-10,5693.770000,5704.520000,5683.020000,5685.339262
2018-09-07,5667.810000,5698.520000,5660.050000,5674.580437
2018-09-06,5707.620000,5714.200000,5665.490000,5686.700556
2018-09-05,5711.760000,5716.910000,5682.850000,5705.858517
2018-09-04,5722.320000,5728.560000,5699.060000,5721.856202
2018-08-31,5724.590000,5740.290000,5711.520000,5730.802831
2018-08-30,5744.870000,5751.730000,5717.840000,5729.447599
2018-08-29,5727.490000,5758.840000,5723.110000,5753.997662
2018-08-28,5728.630000,5733.180000,5713.000000,5720.887790
2018-08-27,5695.520000,5722.270000,5695.520000,5719.301569
2018-08-24,5650.750000,5678.010000,5650.750000,5675.121158
2018-08-23,5646.640000,5663.400000,5634.530000,5640.097339
2018-08-22,5647.660000,5660.570000,5638.030000,5649.307078
2018-08-21,5648.540000,5671.500000,5648.160000,5651.393420
2018-08-20,5633.360000,5644.880000,5626.890000,5639.528281
2018-08-17,5602.350000,5636.410000,5593.280000,5625.656230
2018-08-16,5588.310000,5625.900000,5588.310000,5606.560762
2018-08-15,5579.740000,5579.740000,5529.670000,5560.853328
2018-08-14,5578.600000,5608.620000,5576.080000,5602.414092
2018-08-13,5593.060000,5608.690000,5562.370000,5566.360514
2018-08-10,5601.180000,5606.210000,5574.000000,5588.659151
2018-08-09,5634.110000,5644.420000,5623.870000,5627.003214
2018-08-08,5631.870000,5642.990000,5624.650000,5633.666312
2018-08-07,5629.980000,5644.680000,5629.980000,5634.975784
2018-08-06,5599.140000,5624.710000,5590.780000,5619.052142
2018-08-03,5577.550000,5598.770000,5573.170000,5598.711893
2018-08-02,5519.390000,5577.390000,5511.300000,5572.082609
2018-08-01,5559.580000,5568.660000,5529.390000,5544.194141
2018-07-31,5537.040000,5566.010000,5533.750000,5549.955812
2018-07-30,5555.110000,5560.380000,5513.960000,5522.809448
2018-07-27,5600.680000,5602.300000,5533.950000,5554.313259
2018-07-26,5587.150000,5606.970000,5587.000000,5590.994051
2018-07-25,5552.160000,5611.490000,5552.160000,5607.993116
2018-07-24,5557.920000,5576.220000,5539.090000,5557.373924
2018-07-23,5515.260000,5533.800000,5507.500000,5530.655017
2018-07-20,5525.860000,5535.940000,5516.950000,5520.498390
2018-07-19,5535.120000,5540.410000,5516.220000,5525.513054
2018-07-18,5538.460000,5549.000000,5527.750000,5546.861202
2018-07-17,5495.090000,5544.050000,5495.090000,5534.906728
2018-07-16,5518.810000,5523.070000,5503.010000,5512.920965
2018-07-13,5509.700000,5524.640000,5499.380000,5518.327597
2018-07-12,5482.530000,5513.970000,5479.410000,5512.357941
2018-07-11,5475.430000,5487.410000,5457.640000,5464.006016
2018-07-10,5492.650000,5506.460000,5488.200000,5503.046371
2018-07-09,5453.050000,5484.830000,5453.050000,5483.888609
2018-07-06,5390.750000,5443.390000,5382.570000,5434.358270
2018-07-05,5363.820000,5390.670000,5347.850000,5388.276080
2018-07-03,5380.400000,5386.930000,5336.890000,5340.933921
2018-07-02,5324.650000,5368.570000,5312.840000,5367.490498
2018-06-29,5368.070000,5399.800000,5350.830000,5350.831989
2018-06-28,5311.760000,5362.240000,5298.650000,5346.436870
2018-06-27,5369.620000,5404.330000,5312.890000,5312.891720
2018-06-26,5357.150000,5378.400000,5344.370000,5359.007477
2018-06-25,5398.140000,5398.140000,5311.060000,5347.229591
2018-06-22,5433.260000,5439.850000,5418.110000,5421.625839
2018-06-21,5449.820000,5449.820000,5400.860000,5411.399952
2018-06-20,5450.170000,5460.210000,5438.790000,5445.427291
2018-06-19,5415.300000,5440.500000,5397.940000,5436.128036
2018-06-18,5442.180000,5460.140000,5425.220000,5457.828294
2018-06-15,5465.660000,5475.560000,5434.480000,5469.369149
2018-06-14,5475.790000,5487.290000,5462.630000,5474.370817
2018-06-13,5483.420000,5490.370000,5457.990000,5459.206726
2018-06-12,5478.600000,5486.840000,5465.220000,5481.068855
2018-06-11,5467.700000,5487.420000,5467.700000,5471.293513
2018-06-08,5439.480000,5465.830000,5435.240000,5465.420327
2018-06-07,5456.970000,5466.780000,5428.130000,5448.177120
2018-06-06,5413.540000,5451.090000,5404.190000,5451.088414
2018-06-05,5403.970000,5412.120000,5386.410000,5404.622195
2018-06-04,5390.280000,5404.920000,5388.190000,5400.500385
2018-06-01,5344.990000,5380.840000,5344.990000,5376.291848
2018-05-31,5348.970000,5351.830000,5309.180000,5318.099480
2018-05-30,5311.360000,5364.210000,5311.360000,5353.764104
2018-05-29,5315.670000,5326.560000,5260.060000,5285.701128
2018-05-25,5351.780000,5358.980000,5334.930000,5347.312181
2018-05-24,5365.570000,5367.410000,5319.290000,5359.324718
2018-05-23,5332.040000,5369.990000,5323.340000,5369.989221
2018-05-22,5379.740000,5387.380000,5347.410000,5352.451264
2018-05-21,5355.320000,5381.260000,5354.850000,5369.192954
2018-05-18,5338.260000,5342.480000,5322.360000,5329.663976
2018-05-17,5342.470000,5366.530000,5326.080000,5343.291317
2018-05-16,5327.010000,5356.700000,5327.010000,5346.327996
2018-05-15,5337.260000,5337.260000,5304.700000,5323.234450
2018-05-14,5366.020000,5383.130000,5350.610000,5359.661506
2018-05-11,5344.850000,5364.780000,5334.730000,5354.687962
2018-05-10,5308.290000,5349.680000,5307.360000,5343.704246
2018-05-09,5254.300000,5299.700000,5246.530000,5292.896742
2018-05-08,5238.270000,5249.920000,5208.800000,5241.532869
2018-05-07,5236.450000,5263.690000,5227.380000,5242.871469
